"id","code_a732","code_cpf6","util_link_a732_cpf6_naf_a732_id"
1945,"28.93Z","289312",88
1946,"28.93Z","289313",88
1947,"28.93Z","289314",88
1948,"28.93Z","289315",88
1949,"28.93Z","289316",88
1950,"28.93Z","289317",88
1951,"28.93Z","289318",88
1952,"28.93Z","289320",88
1953,"28.93Z","289331",88
1954,"28.93Z","289332",88
1955,"28.93Z","289333",88
1956,"28.93Z","289334",88
1957,"28.93Z","289399",88
1958,"28.94Z","289411",91
1959,"28.94Z","289412",91
1960,"28.94Z","289413",91
1961,"28.94Z","289414",91
1962,"28.94Z","289415",91
1963,"28.94Z","289421",91
1964,"28.94Z","289422",91
1965,"28.94Z","289423",91
1966,"28.94Z","289424",91
1967,"28.94Z","289430",91
1968,"28.94Z","289440",91
1969,"28.94Z","289451",91
1970,"28.94Z","289452",91
1971,"28.94Z","289499",91
1972,"28.95Z","289511",89
1973,"28.95Z","289512",89
1974,"28.95Z","289599",89
1975,"28.96Z","289610",90
1976,"28.96Z","289620",90
1977,"28.96Z","289699",90
1978,"28.99A","289911",92
1979,"28.99A","289912",92
1980,"28.99A","289913",92
1981,"28.99A","289914",92
1982,"28.99A","289940",92
1983,"28.99A","289999",92
1984,"28.99B","289920",308
1985,"28.99B","289931",308
1986,"28.99B","289932",308
1987,"28.99B","289939",308
1988,"28.99B","289940",308
1989,"28.99B","289951",308
1990,"28.99B","289952",308
1991,"28.99B","289999",308
1992,"29.10Z","291011",93
1993,"29.10Z","291012",93
1994,"29.10Z","291013",93
1995,"29.10Z","291021",93
1996,"29.10Z","291022",93
1997,"29.10Z","291023",93
1998,"29.10Z","291024",93
1999,"29.10Z","291030",93
2000,"29.10Z","291041",93
2001,"29.10Z","291042",93
2002,"29.10Z","291043",93
2003,"29.10Z","291044",93
2004,"29.10Z","291051",93
2005,"29.10Z","291052",93
2006,"29.10Z","291059",93
2007,"29.10Z","291099",93
2008,"29.20Z","292010",94
2009,"29.20Z","292021",94
2010,"29.20Z","292022",94
2011,"29.20Z","292023",94
2012,"29.20Z","292030",94
2013,"29.20Z","292040",94
2014,"29.20Z","292050",94
2015,"29.20Z","292099",94
2016,"29.31Z","293110",95
2017,"29.31Z","293121",95
2018,"29.31Z","293122",95
2019,"29.31Z","293123",95
2020,"29.31Z","293130",95
2021,"29.31Z","293199",95
2022,"29.32Z","293210",96
2023,"29.32Z","293220",96
2024,"29.32Z","293230",96
2025,"29.32Z","293291",96
2026,"29.32Z","293292",96
2027,"29.32Z","293299",96
2028,"30.11Z","301110",97
2029,"30.11Z","301121",97
2030,"30.11Z","301122",97
2031,"30.11Z","301123",97
2032,"30.11Z","301124",97
2033,"30.11Z","301131",97
2034,"30.11Z","301132",97
2035,"30.11Z","301133",97
2036,"30.11Z","301140",97
2037,"30.11Z","301150",97
2038,"30.11Z","301191",97
2039,"30.11Z","301192",97
2040,"30.11Z","301199",97
2041,"30.12Z","301211",98
2042,"30.12Z","301212",98
2043,"30.12Z","301219",98
2044,"30.12Z","301299",98
2045,"30.20Z","302011",99
2046,"30.20Z","302012",99
2047,"30.20Z","302013",99
2048,"30.20Z","302020",99
2049,"30.20Z","302031",99
2050,"30.20Z","302032",99
2051,"30.20Z","302033",99
2052,"30.20Z","302040",99
2053,"30.20Z","302091",99
2054,"30.20Z","302099",99
2055,"30.30Z","303011",100
2056,"30.30Z","303012",100
2057,"30.30Z","303013",100
2058,"30.30Z","303014",100
2059,"30.30Z","303015",100
2060,"30.30Z","303016",100
2061,"30.30Z","303020",100
2062,"30.30Z","303031",100
2063,"30.30Z","303032",100
2064,"30.30Z","303033",100
2065,"30.30Z","303034",100
2066,"30.30Z","303040",100
2067,"30.30Z","303050",100
2068,"30.30Z","303060",100
2069,"30.30Z","303099",100
2070,"30.40Z","304010",103
2071,"30.40Z","304099",103
2072,"30.91Z","309111",102
2073,"30.91Z","309112",102
2074,"30.91Z","309113",102
2075,"30.91Z","309120",102
2076,"30.91Z","309131",102
2077,"30.91Z","309132",102
2078,"30.91Z","309199",102
2079,"30.92Z","309210",101
2080,"30.92Z","309220",101
2081,"30.92Z","309230",101
2082,"30.92Z","309240",101
2083,"30.92Z","309299",101
2084,"30.99Z","309910",104
2085,"30.99Z","309999",104
2086,"31.01Z","310011",235
2087,"31.01Z","310012",235
2088,"31.01Z","310013",235
2089,"31.01Z","310014",235
2090,"31.01Z","310020",235
2091,"31.01Z","310091",235
2092,"31.01Z","310099",235
2093,"31.01Z","310111",235
2094,"31.01Z","310112",235
2095,"31.01Z","310113",235
2096,"31.01Z","310199",235
2097,"31.02Z","310011",234
2098,"31.02Z","310012",234
2099,"31.02Z","310013",234
2100,"31.02Z","310014",234
2101,"31.02Z","310020",234
2102,"31.02Z","310091",234
2103,"31.02Z","310099",234
2104,"31.02Z","310210",234
2105,"31.02Z","310299",234
2106,"31.03Z","310311",252
2107,"31.03Z","310312",252
2108,"31.03Z","310399",252
2109,"31.09A","310011",253
2110,"31.09A","310012",253
2111,"31.09A","310013",253
2112,"31.09A","310014",253
2113,"31.09A","310091",253
2114,"31.09A","310099",253
2115,"31.09B","310011",254
2116,"31.09B","310012",254
2117,"31.09B","310013",254
2118,"31.09B","310014",254
2119,"31.09B","310020",254
2120,"31.09B","310099",254
2121,"31.09B","310911",254
2122,"31.09B","310912",254
2123,"31.09B","310913",254
2124,"31.09B","310914",254
2125,"31.09B","310991",254
2126,"31.09B","310999",254
2127,"32.11Z","321110",255
2128,"32.11Z","321199",255
2129,"32.12Z","321211",256
2130,"32.12Z","321212",256
2131,"32.12Z","321213",256
2132,"32.12Z","321214",256
2133,"32.12Z","321299",256
2134,"32.13Z","321310",257
2135,"32.13Z","321399",257
2136,"32.20Z","322011",258
2137,"32.20Z","322012",258
2138,"32.20Z","322013",258
2139,"32.20Z","322014",258
2140,"32.20Z","322015",258
2141,"32.20Z","322016",258
2142,"32.20Z","322020",258
2143,"32.20Z","322099",258
2144,"32.30Z","323011",259
2145,"32.30Z","323012",259
2146,"32.30Z","323013",259
2147,"32.30Z","323014",259
2148,"32.30Z","323015",259
2149,"32.30Z","323016",259
2150,"32.30Z","323099",259
2151,"32.40Z","324011",105
2152,"32.40Z","324012",105
2153,"32.40Z","324013",105
2154,"32.40Z","324020",105
2155,"32.40Z","324031",105
2156,"32.40Z","324032",105
2157,"32.40Z","324039",105
2158,"32.40Z","324041",105
2159,"32.40Z","324042",105
2160,"32.40Z","324099",105
2161,"32.50A","325011",236
2162,"32.50A","325012",236
2163,"32.50A","325013",236
2164,"32.50A","325021",236
2165,"32.50A","325022",236
2166,"32.50A","325023",236
2167,"32.50A","325030",236
2168,"32.50A","325050",236
2169,"32.50A","325099",236
2170,"32.50B","325041",237
2171,"32.50B","325042",237
2172,"32.50B","325043",237
2173,"32.50B","325044",237
2174,"32.50B","325099",237
2175,"32.91Z","329111",238
2176,"32.91Z","329112",238
2177,"32.91Z","329119",238
2178,"32.91Z","329199",238
2179,"32.99Z","329911",239
2180,"32.99Z","329912",239
2181,"32.99Z","329913",239
2182,"32.99Z","329914",239
2183,"32.99Z","329915",239
2184,"32.99Z","329916",239
2185,"32.99Z","329921",239
2186,"32.99Z","329922",239
2187,"32.99Z","329923",239
2188,"32.99Z","329924",239
2189,"32.99Z","329930",239
2190,"32.99Z","329941",239
2191,"32.99Z","329942",239
2192,"32.99Z","329943",239
2193,"32.99Z","329951",239
2194,"32.99Z","329952",239
2195,"32.99Z","329953",239
2196,"32.99Z","329954",239
2197,"32.99Z","329955",239
2198,"32.99Z","329959",239
2199,"32.99Z","329960",239
2200,"32.99Z","329999",239
2201,"33.11Z","331111",240
2202,"33.11Z","331112",240
2203,"33.11Z","331113",240
2204,"33.11Z","331114",240
2205,"33.11Z","331119",240
2206,"33.12Z","331211",241
2207,"33.12Z","331212",241
2208,"33.12Z","331213",241
2209,"33.12Z","331214",241
2210,"33.12Z","331215",241
2211,"33.12Z","331216",241
2212,"33.12Z","331217",241
2213,"33.12Z","331218",241
2214,"33.12Z","331219",241
2215,"33.12Z","331221",241
2216,"33.12Z","331222",241
2217,"33.12Z","331223",241
2218,"33.12Z","331224",241
2219,"33.12Z","331225",241
2220,"33.12Z","331226",241
2221,"33.12Z","331227",241
2222,"33.12Z","331228",241
2223,"33.12Z","331229",241
2224,"33.13Z","331311",242
2225,"33.13Z","331312",242
2226,"33.13Z","331313",242
2227,"33.13Z","331319",242
2228,"33.14Z","331411",243
2229,"33.14Z","331419",243
2230,"33.15Z","331510",244
2231,"33.16Z","331610",245
2232,"33.17Z","331711",246
2233,"33.17Z","331719",246
2234,"33.19Z","331910",247
2235,"33.20A","332011",248
2236,"33.20A","332012",248
2237,"33.20B","332021",249
2238,"33.20B","332029",249
2239,"33.20B","332031",249
2240,"33.20B","332032",249
2241,"33.20B","332033",249
2242,"33.20B","332034",249
2243,"33.20B","332035",249
2244,"33.20B","332036",249
2245,"33.20B","332037",249
2246,"33.20B","332038",249
2247,"33.20B","332039",249
2248,"33.20C","332060",250
2249,"33.20D","332041",251
2250,"33.20D","332042",251
2251,"33.20D","332050",251
2252,"33.20D","332070",251
2253,"35.11Z","351110",320
2254,"35.12Z","351210",321
2255,"35.13Z","351310",319
2256,"35.14Z","351410",318
2257,"35.21Z","352110",317
2258,"35.22Z","352210",316
2259,"35.23Z","352310",315
2260,"35.30Z","353011",314
2261,"35.30Z","353012",314
2262,"35.30Z","353021",314
2263,"35.30Z","353022",314
2264,"36.00Z","360011",322
2265,"36.00Z","360012",322
2266,"36.00Z","360020",322
2267,"36.00Z","360030",322
2268,"37.00Z","370011",323
2269,"37.00Z","370012",323
2270,"37.00Z","370020",323
2271,"38.11Z","381111",324
2272,"38.11Z","381119",324
2273,"38.11Z","381121",324
2274,"38.11Z","381129",324
2275,"38.11Z","381131",324
2276,"38.11Z","381139",324
2277,"38.11Z","381141",324
2278,"38.11Z","381149",324
2279,"38.11Z","381151",324
2280,"38.11Z","381152",324
2281,"38.11Z","381153",324
2282,"38.11Z","381154",324
2283,"38.11Z","381155",324
2284,"38.11Z","381156",324
2285,"38.11Z","381157",324
2286,"38.11Z","381158",324
2287,"38.11Z","381159",324
2288,"38.11Z","381161",324
2289,"38.11Z","381169",324
2290,"38.12Z","381211",330
2291,"38.12Z","381212",330
2292,"38.12Z","381213",330
2293,"38.12Z","381221",330
2294,"38.12Z","381222",330
2295,"38.12Z","381223",330
2296,"38.12Z","381224",330
2297,"38.12Z","381225",330
2298,"38.12Z","381226",330
2299,"38.12Z","381227",330
2300,"38.12Z","381229",330
2301,"38.12Z","381230",330
2302,"38.21Z","382150",328
2303,"38.21Z","382110",328
2304,"38.21Z","382121",328
2305,"38.21Z","382122",328
2306,"38.21Z","382123",328
2307,"38.21Z","382129",328
2308,"38.21Z","382130",328
2309,"38.21Z","382140",328
2310,"38.22Z","382211",329
2311,"38.22Z","382219",329
2312,"38.22Z","382221",329
2313,"38.22Z","382229",329
2314,"38.31Z","383111",326
2315,"38.31Z","383112",326
2316,"38.32Z","383239",325
2317,"38.32Z","383211",325
2318,"38.32Z","383212",325
2319,"38.32Z","383213",325
2320,"38.32Z","383221",325
2321,"38.32Z","383222",325
2322,"38.32Z","383223",325
2323,"38.32Z","383224",325
2324,"38.32Z","383225",325
2325,"38.32Z","383229",325
2326,"38.32Z","383231",325
2327,"38.32Z","383232",325
2328,"38.32Z","383233",325
2329,"38.32Z","383234",325
2330,"38.32Z","383235",325
2331,"39.00Z","390011",327
2332,"39.00Z","390012",327
2333,"39.00Z","390013",327
2334,"39.00Z","390014",327
2335,"39.00Z","390021",327
2336,"39.00Z","390022",327
2337,"39.00Z","390023",327
2338,"41.10A","410011",334
2339,"41.10A","410012",334
2340,"41.10A","410013",334
2341,"41.10A","410014",334
2342,"41.10B","410023",335
2343,"41.10C","410021",336
2344,"41.10C","410022",336
2345,"41.10C","410024",336
2346,"41.10C","410025",336
2347,"41.10C","410026",336
2348,"41.10C","410027",336
2349,"41.10C","410028",336
2350,"41.10C","410029",336
2351,"41.20A","410031",338
2352,"41.20B","410032",339
2353,"41.20B","410033",339
2354,"41.20B","410034",339
2355,"41.20B","410041",339
2356,"41.20B","410042",339
2357,"41.20B","410043",339
2358,"41.20B","410044",339
2359,"41.20B","410045",339
2360,"41.20B","410046",339
2361,"41.20B","410047",339
2362,"41.20B","410048",339
2363,"41.20B","410049",339
2364,"42.11Z","421110",340
2365,"42.11Z","421120",340
2366,"42.12Z","421210",341
2367,"42.12Z","421220",341
2368,"42.13A","421310",342
2369,"42.13A","421320",342
2370,"42.13B","421310",343
2371,"42.13B","421320",343
2372,"42.21Z","422111",344
2373,"42.21Z","422112",344
2374,"42.21Z","422113",344
2375,"42.21Z","422121",344
2376,"42.21Z","422122",344
2377,"42.21Z","422123",344
2378,"42.21Z","422124",344
2379,"42.22Z","422211",345
2380,"42.22Z","422212",345
2381,"42.22Z","422213",345
2382,"42.22Z","422221",345
2383,"42.22Z","422222",345
2384,"42.22Z","422223",345
2385,"42.91Z","429110",346
2386,"42.91Z","429120",346
2387,"42.99Z","429911",347
2388,"42.99Z","429912",347
2389,"42.99Z","429919",347
2390,"42.99Z","429921",347
2391,"42.99Z","429922",347
2392,"42.99Z","429929",347
2393,"43.11Z","431110",348
2394,"43.12A","431211",349
2395,"43.12A","431212",349
2396,"43.12B","431212",350
2397,"43.13Z","431310",351
2398,"43.21A","432110",352
2399,"43.21B","432110",353
2400,"43.22A","432211",354
2401,"43.22A","432220",354
2402,"43.22B","432212",355
2403,"43.29A","432911",356
2404,"43.29B","432912",357
2405,"43.29B","432919",357
2406,"43.31Z","433110",358
2407,"43.32A","433210",359
2408,"43.32B","433210",360
2409,"43.32C","433210",361
2410,"43.33Z","433310",362
2411,"43.33Z","433321",362
2412,"43.33Z","433329",362
2413,"43.34Z","433410",363
2414,"43.34Z","433420",363
2415,"43.39Z","433911",364
2416,"43.39Z","433919",364
2417,"43.91A","439111",365
2418,"43.91B","439119",366
2419,"43.99A","439910",367
2420,"43.99B","439920",333
2421,"43.99B","439950",333
2422,"43.99C","439930",331
2423,"43.99C","439940",331
2424,"43.99C","439960",331
2425,"43.99D","439940",332
2426,"43.99D","439970",332
2427,"43.99D","439990",332
2428,"43.99E","439990",368
2429,"45.11Z","451111",371
2430,"45.11Z","451112",371
2431,"45.11Z","451121",371
2432,"45.11Z","451122",371
2433,"45.11Z","451123",371
2434,"45.11Z","451124",371
2435,"45.11Z","451131",371
2436,"45.11Z","451139",371
2437,"45.11Z","451141",371
2438,"45.11Z","451149",371
2439,"45.19Z","451911",372
2440,"45.19Z","451912",372
2441,"45.19Z","451921",372
2442,"45.19Z","451922",372
2443,"45.19Z","451931",372
2444,"45.19Z","451939",372
2445,"45.19Z","451941",372
2446,"45.19Z","451949",372
2447,"45.20A","452011",373
2448,"45.20A","452012",373
2449,"45.20A","452013",373
2450,"45.20A","452014",373
2451,"45.20A","452030",373
2452,"45.20B","452021",374
2453,"45.20B","452022",374
2454,"45.20B","452023",374
2455,"45.20B","452030",374
2456,"45.31Z","453111",375
2457,"45.31Z","453112",375
2458,"45.31Z","453120",375
2459,"45.32Z","453211",376
2460,"45.32Z","453212",376
2461,"45.32Z","453221",376
2462,"45.32Z","453222",376
2463,"45.32Z","453229",376
2464,"45.40Z","454010",377
2465,"45.40Z","454020",377
2466,"45.40Z","454030",377
2467,"45.40Z","454040",377
2468,"45.40Z","454050",377
2469,"46.11Z","461111",378
2470,"46.11Z","461112",378
2471,"46.11Z","461119",378
2472,"46.12A","461211",379
2473,"46.12B","461211",380
2474,"46.12B","461212",380
2475,"46.12B","461213",380
2476,"46.13Z","461311",381
2477,"46.13Z","461312",381
2478,"46.14Z","461411",382
2479,"46.14Z","461412",382
2480,"46.14Z","461419",382
2481,"46.15Z","461511",383
2482,"46.15Z","461512",383
2483,"46.15Z","461513",383
2484,"46.15Z","461519",383
2485,"46.16Z","461611",384
2486,"46.16Z","461612",384
2487,"46.16Z","461613",384
2488,"46.17A","461711",385
2489,"46.17A","461712",385
2490,"46.17B","461711",386
2491,"46.17B","461712",386
2492,"46.17B","461713",386
2493,"46.18Z","461811",387
2494,"46.18Z","461812",387
2495,"46.18Z","461819",387
2496,"46.19A","461910",388
2497,"46.19B","461910",389
2498,"46.21Z","462111",391
2499,"46.21Z","462112",391
2500,"46.21Z","462113",391
2501,"46.21Z","462114",391
2502,"46.21Z","462119",391
2503,"46.21Z","462120",391
2504,"46.22Z","462210",392
2505,"46.23Z","462310",393
2506,"46.24Z","462410",394
2507,"46.31Z","463111",395
2508,"46.31Z","463112",395
2509,"46.32A","463211",396
2510,"46.32B","463212",397
2511,"46.32C","463211",398
2512,"46.33Z","463311",399
2513,"46.33Z","463312",399
2514,"46.33Z","463313",399
2515,"46.34Z","463411",400
2516,"46.34Z","463412",400
2517,"46.35Z","463510",401
2518,"46.36Z","463611",402
2519,"46.36Z","463612",402
2520,"46.36Z","463613",402
2521,"46.37Z","463710",403
2522,"46.38A","463810",404
2523,"46.38B","463821",405
2524,"46.38B","463829",405
2525,"46.39A","463911",406
2526,"46.39B","463912",407
2527,"46.41Z","464111",408
2528,"46.41Z","464112",408
2529,"46.41Z","464113",408
2530,"46.41Z","464114",408
2531,"46.42Z","464211",409
2532,"46.42Z","464212",409
2533,"46.43Z","464311",410
2534,"46.43Z","464312",410
2535,"46.43Z","464313",410
2536,"46.43Z","464314",410
2537,"46.44Z","464411",411
2538,"46.44Z","464412",411
2539,"46.45Z","464510",412
2540,"46.46Z","464611",413
2541,"46.46Z","464612",413
2542,"46.47Z","464711",369
2543,"46.47Z","464712",369
2544,"46.47Z","464713",369
2545,"46.48Z","464810",478
2546,"46.49Z","464911",479
2547,"46.49Z","464912",479
2548,"46.49Z","464919",479
2549,"46.49Z","464921",479
2550,"46.49Z","464922",479
2551,"46.49Z","464923",479
2552,"46.49Z","464931",479
2553,"46.49Z","464932",479
2554,"46.49Z","464933",479
2555,"46.49Z","464934",479
2556,"46.49Z","464935",479
2557,"46.49Z","464936",479
2558,"46.49Z","464939",479
2559,"46.51Z","465110",480
2560,"46.52Z","465211",481
2561,"46.52Z","465212",481
2562,"46.52Z","465213",481
2563,"46.61Z","466111",482
2564,"46.61Z","466112",482
2565,"46.62Z","466211",483
2566,"46.62Z","466212",483
2567,"46.62Z","466219",483
2568,"46.63Z","466310",484
2569,"46.64Z","466410",414
2570,"46.65Z","466510",415
2571,"46.66Z","466610",416
2572,"46.69A","466915",417
2573,"46.69B","466911",418
2574,"46.69B","466912",418
2575,"46.69B","466913",418
2576,"46.69B","466914",418
2577,"46.69B","466916",418
2578,"46.69B","466919",418
2579,"46.69C","466912",419
2580,"46.69C","466919",419
2581,"46.71Z","467111",420
2582,"46.71Z","467112",420
2583,"46.71Z","467113",420
2584,"46.72Z","467211",421
2585,"46.72Z","467212",421
2586,"46.72Z","467213",421
2587,"46.72Z","467214",421
2588,"46.73A","467311",422
2589,"46.73A","467312",422
2590,"46.73A","467315",422
2591,"46.73A","467316",422
2592,"46.73B","467313",423
2593,"46.73B","467314",423
2594,"46.73B","467317",423
2595,"46.73B","467318",423
2596,"46.74A","467411",424
2597,"46.74A","467413",424
2598,"46.74B","467412",425
2599,"46.75Z","467511",426
2600,"46.75Z","467512",426
2601,"46.76Z","467611",427
2602,"46.76Z","467612",427
2603,"46.76Z","467613",427
2604,"46.76Z","467619",427
2605,"46.77Z","467710",428
2606,"46.90Z","469010",429
2607,"47.11A","470011",430
2608,"47.11A","470012",430
2609,"47.11A","470013",430
2610,"47.11A","470014",430
2611,"47.11A","470015",430
2612,"47.11A","470016",430
2613,"47.11A","470017",430
2614,"47.11B","470011",431
2615,"47.11B","470012",431
2616,"47.11B","470013",431
2617,"47.11B","470014",431
2618,"47.11B","470015",431
2619,"47.11B","470016",431
2620,"47.11B","470017",431
2621,"47.11B","470018",431
2622,"47.11B","470019",431
2623,"47.11B","470021",431
2624,"47.11B","470022",431
2625,"47.11B","470023",431
2626,"47.11B","470024",431
2627,"47.11B","470025",431
2628,"47.11B","470026",431
2629,"47.11B","470027",431
2630,"47.11B","470031",431
2631,"47.11B","470032",431
2632,"47.11B","470033",431
2633,"47.11B","470041",431
2634,"47.11B","470042",431
2635,"47.11B","470043",431
2636,"47.11B","470044",431
2637,"47.11B","470045",431
2638,"47.11B","470046",431
2639,"47.11B","470047",431
2640,"47.11B","470049",431
2641,"47.11B","470051",431
2642,"47.11B","470052",431
2643,"47.11B","470053",431
2644,"47.11B","470054",431
2645,"47.11B","470055",431
2646,"47.11B","470056",431
2647,"47.11B","470057",431
2648,"47.11B","470058",431
2649,"47.11B","470059",431
2650,"47.11B","470061",431
2651,"47.11B","470062",431
2652,"47.11B","470063",431
2653,"47.11B","470064",431
2654,"47.11B","470065",431
2655,"47.11B","470066",431
2656,"47.11B","470067",431
2657,"47.11B","470068",431
2658,"47.11B","470069",431
2659,"47.11B","470071",431
2660,"47.11B","470072",431
2661,"47.11B","470073",431
2662,"47.11B","470074",431
2663,"47.11B","470075",431
2664,"47.11B","470076",431
2665,"47.11B","470077",431
2666,"47.11B","470078",431
2667,"47.11B","470079",431
2668,"47.11B","470081",431
2669,"47.11B","470082",431
2670,"47.11B","470083",431
2671,"47.11B","470084",431
2672,"47.11B","470085",431
2673,"47.11B","470086",431
2674,"47.11B","470087",431
2675,"47.11B","470088",431
2676,"47.11B","470089",431
2677,"47.11B","470091",431
2678,"47.11B","470092",431
2679,"47.11B","470099",431
2680,"47.11C","470011",370
2681,"47.11C","470012",370
2682,"47.11C","470013",370
2683,"47.11C","470014",370
2684,"47.11C","470015",370
2685,"47.11C","470016",370
2686,"47.11C","470017",370
2687,"47.11C","470018",370
2688,"47.11C","470019",370
2689,"47.11C","470021",370
2690,"47.11C","470022",370
2691,"47.11C","470023",370
2692,"47.11C","470024",370
2693,"47.11C","470025",370
2694,"47.11C","470026",370
2695,"47.11C","470027",370
2696,"47.11C","470031",370
2697,"47.11C","470032",370
2698,"47.11C","470033",370
2699,"47.11C","470041",370
2700,"47.11C","470042",370
2701,"47.11C","470043",370
2702,"47.11C","470044",370
2703,"47.11C","470045",370
2704,"47.11C","470046",370
2705,"47.11C","470047",370
2706,"47.11C","470049",370
2707,"47.11C","470051",370
2708,"47.11C","470052",370
2709,"47.11C","470053",370
2710,"47.11C","470054",370
2711,"47.11C","470055",370
2712,"47.11C","470056",370
2713,"47.11C","470057",370
2714,"47.11C","470058",370
2715,"47.11C","470059",370
2716,"47.11C","470061",370
2717,"47.11C","470062",370
2718,"47.11C","470063",370
2719,"47.11C","470064",370
2720,"47.11C","470065",370
2721,"47.11C","470066",370
2722,"47.11C","470067",370
2723,"47.11C","470068",370
2724,"47.11C","470069",370
2725,"47.11C","470071",370
2726,"47.11C","470072",370
2727,"47.11C","470073",370
2728,"47.11C","470074",370
2729,"47.11C","470075",370
2730,"47.11C","470076",370
2731,"47.11C","470077",370
2732,"47.11C","470078",370
2733,"47.11C","470079",370
2734,"47.11C","470081",370
2735,"47.11C","470082",370
2736,"47.11C","470083",370
2737,"47.11C","470084",370
2738,"47.11C","470085",370
2739,"47.11C","470086",370
2740,"47.11C","470087",370
2741,"47.11C","470088",370
2742,"47.11C","470089",370
2743,"47.11C","470091",370
2744,"47.11C","470092",370
2745,"47.11C","470099",370
2746,"47.11D","470011",390
2747,"47.11D","470012",390
2748,"47.11D","470013",390
2749,"47.11D","470014",390
2750,"47.11D","470015",390
2751,"47.11D","470016",390
2752,"47.11D","470017",390
2753,"47.11D","470018",390
2754,"47.11D","470019",390
2755,"47.11D","470021",390
2756,"47.11D","470022",390
2757,"47.11D","470023",390
2758,"47.11D","470024",390
2759,"47.11D","470025",390
2760,"47.11D","470026",390
2761,"47.11D","470027",390
2762,"47.11D","470031",390
2763,"47.11D","470032",390
2764,"47.11D","470033",390
2765,"47.11D","470041",390
2766,"47.11D","470042",390
2767,"47.11D","470043",390
2768,"47.11D","470044",390
2769,"47.11D","470045",390
